cig,cig_accordo_quadro,n_lotti_componenti,oggetto_gara,oggetto_lotto,importo_lotto,importo_complessivo_gara,provincia,luogo_istat,data_pubblicazione,tipo_scelta_contraente,cf_amministrazione_appaltante,denominazione_amministrazione_appaltante,denominazione_centro_costo,cod_cpv,descrizione_cpv,DURATA_PREVISTA,ESITO,confidenza
B560100276,,1,ACCOGLIENZA DI UN MINORE STRANIERO NON ACCOMPAGNATO: PERIODO GENNAIO/AGOSTO 2025,ACCOGLIENZA DI UN MINORE STRANIERO NON ACCOMPAGNATO: PERIODO GENNAIO/AGOSTO 2025,18105.0,18105.0,UDINE,030079,2025-01-29,AFFIDAMENTO DIRETTO,80010530303,COMUNE DI POZZUOLO DEL FRIULI,AREA AMMINISTRATIVA DEMOGRAFICA E CULTURALE,85321000-5,SERVIZI SOCIALI AMMINISTRATIVI,,AGGIUDICATA,certa
B561D8B064,,1,PROROGA TECNICA_ATTO AGGIUNTIVO_CONSORZIO RESTITUIRE_1.10.24 / 31.12.24,ACCOGLIENZA MIGRANTI OTTOBRE_DICEMBRE 2024 - ATTO AGGIUNTIVO,172555.6,172555.6,TREVISO,026029,2025-01-29,AFFIDAMENTO DIRETTO,80015560263,UFFICIO TERRITORIALE DEL GOVERNO,PREFETTURA DI TREVISO - UTG,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,probabile
B554A23B24,,1,ACCOGLIENZA MINORI STRANIERI PERIODO DICEMBRE 2024. SOCIETÀ COOPERATIVA CONTATTO SCRL,ACCOGLIENZA MINORI STRANIERI PERIODO DICEMBRE 2024. SOCIETÀ COOPERATIVA CONTATTO SCRL,16530.0,16530.0,CAMPOBASSO,070006,2025-01-24,AFFIDAMENTO DIRETTO,00071560700,COMUNE DI CAMPOBASSO,AREA 6 - SERVIZI SOCIALI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,probabile
B54529D7DE,,1,COPIA DI OSPITALITA MIGRANTI UCRAINI PROROGA IL SORRISO CENTRI COLLETTIVI,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,88863.0,88863.0,RIMINI,099014,2025-01-21,AFFIDAMENTO DIRETTO,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B5458CC235,,1,AFFIDAMENTO DIRETTO EX ART. 50 CO. 1 LETT. B) DEL D.LGS. 36 2023 PER SERVIZIO DI ACCOGLIENZA RESIDENZIALE DI DUE MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURA - CASA FOTI CORI SRL,AFFIDAMENTO DIRETTO EX ART. 50 CO. 1 LETT. B) DEL D.LGS. 36 2023 PER SERVIZIO DI ACCOGLIENZA RESIDENZIALE DI DUE MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURA - CASA FOTI CORI SRL,22981.0,22981.0,AREZZO,051026,2025-01-22,AFFIDAMENTO DIRETTO,01975410976,SOCIETA' DELLA SALUTE AREA PRATESE,U.O. MINORI SDS PRATO,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B5458CC235,,1,AFFIDAMENTO DIRETTO EX ART. 50 CO. 1 LETT. B) DEL D.LGS. 36 2023 PER SERVIZIO DI ACCOGLIENZA RESIDENZIALE DI DUE MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURA - CASA FOTI CORI SRL,AFFIDAMENTO DIRETTO EX ART. 50 CO. 1 LETT. B) DEL D.LGS. 36 2023 PER SERVIZIO DI ACCOGLIENZA RESIDENZIALE DI DUE MINORI STRANIERI NON ACCOMPAGNATI IN STRUTTURA - CASA FOTI CORI SRL,22981.0,22981.0,AREZZO,051026,2025-01-22,AFFIDAMENTO DIRETTO,01975410976,SOCIETA' DELLA SALUTE AREA PRATESE,U.O. MINORI SDS PRATO,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,,AGGIUDICATA,certa
B541294FED,,1,SPORTELLO MALPENSA. PERIODO 1.1.2025 31.12.2025 .,ACCOGLIENZA E INFORMAZIONI A RICHIEDENTI ASILO PRESSO SCALO AEREO DI MALPENSA,29890.0,29890.0,VARESE,012133,2025-01-21,AFFIDAMENTO DIRETTO,80014740122,PREFETTURA,U.T.G. PREFETTURA DI VARESE,85312000-9,SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO,,AGGIUDICATA,certa
B52BDD3CFB,,1,OSPITALITA MIGRANTI UCRAINI IN UNITA ABITATIVE - PROROGA,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,47479.0,47479.0,RIMINI,099014,2025-01-29,AFFIDAMENTO DIRETTO,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B52BEC0093,,1,OSPITALITA MIGRANTI UCRAINI IN UNITA ABITATIVE - PROROGA,ACCOGLIENZA MIGRANTI RICHIEDENTI PROTEZIONE INTERNAZIONALE,16957.0,16957.0,RIMINI,099014,2025-01-29,AFFIDAMENTO DIRETTO,91044110400,PREFETTURA DI RIMINI,UFFICIO CONTRATTI,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,,AGGIUDICATA,certa
B525795D83,,1,"ACCOGLIENZA INTEGRATA ADERENTE AL SISTEMA DI PROTEZIONE PER I TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI – EX SPRAR) CAT. DS/DM, DENOMINATO INCONTRI","ACCOGLIENZA INTEGRATA ADERENTE AL SISTEMA DI PROTEZIONE PER I TITOLARI DI PROTEZIONE INTERNAZIONALE E PER I MINORI STRANIERI NON ACCOMPAGNATI (SIPROIMI – EX SPRAR) CAT. DS/DM, DENOMINATO INCONTRI",658080.0,658080.0,CATANZARO,079020,2025-01-13,PROCEDURA APERTA,82006290793,COMUNE DI CARLOPOLI,SERVIZIO AMMINISTRATIVO,85320000-8,SERVIZI SOCIALI,,AGGIUDICATA,certa
